"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2025030500000025","2025021300000009","芯安微众（上海）微电子技术有限公司","普通流动资金贷款","表内",2025-03-06,2026-03-06,3.45,10000000,10000000,"保证,质押","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市徐汇区","上海市徐汇区","上海市徐汇区","上海市徐汇区","",2025-03-21,"公司业务四部",,0E-20,"310021612818"
"124221424845737849823999","2025032600000021","江西日升物流运输有限公司","普通流动资金贷款","表内",2025-04-25,2026-04-25,5.5,5000000,4989900,"质押","一般贷款",0,"1-正常","张子龙","脱核-德邦","德邦物流股份有限公司","江西省宜春市樟树市","江西省宜春市樟树市","江西省宜春市樟树市","江西省宜春市樟树市","",2025-05-20,"供应链金融部",,10100.0000000000000000,"320022223199"
"PJ20251225000007","2025062400000002","上海酣嘉实业有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,20000000,20000000,"","票据",0,"1-正常","张子龙","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310022699581"
"2025112100000045","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-21,2026-11-16,6,121519.8,121519.8,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-16,"供应链金融部",,0E-20,"320023435076"
"2025121900000052","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-19,2026-12-14,6,125507.64,125507.64,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-14,"供应链金融部",,0E-20,"320023435076"
"2025110300000045","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-03,2026-10-29,6,110437.34,110437.34,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-10-29,"供应链金融部",,0E-20,"320023435076"
"2026010600000039","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2026-01-06,2026-12-31,6,122637.5,122637.5,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-31,"供应链金融部",,0E-20,"200001521312"
"2026010600000037","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2026-01-06,2026-12-31,6,122650.5,122650.5,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-31,"供应链金融部",,0E-20,"200001521312"
"2026011400000038","2022031500000051","上海万博瑞实业有限公司","普通流动资金贷款","表内",2026-01-14,2026-04-14,6.1,224336,167456,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-14,"公司业务三部",,56880.000000000000,"310013218876"
"2025112400000039","2018010400000154","合肥瑞豪物资有限公司","反向保理","表内",2025-11-24,2026-11-19,6,121388.97,121388.97,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-11-19,"供应链金融部",,0E-20,"200001080745"
"2025122300000049","2018013000000010","浙商中拓集团（广西）有限公司","反向保理","表内",2025-12-23,2026-12-18,6,119779.22,119779.22,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","",2026-12-18,"供应链金融部",,0E-20,"200001167564"
"2026012300000039","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2026-01-23,2027-01-17,6,108776.56,108776.56,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2027-01-17,"供应链金融部",,0E-20,"200001812866"
"2025120100000053","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-01,2026-11-26,6,136543.57,136543.57,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-26,"供应链金融部",,0E-20,"320023435076"
"2025121000000044","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-10,2026-12-05,6,151231.15,151231.15,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-05,"供应链金融部",,0E-20,"320023435076"
"2025112100000047","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-21,2026-11-16,6,114750.06,114750.06,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-16,"供应链金融部",,0E-20,"320023435076"
"2025120100000054","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-01,2026-11-26,6,123581.5,123581.5,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-26,"供应链金融部",,0E-20,"320023435076"
"2025123100000040","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-31,2026-12-26,6,117083.68,117083.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-26,"供应链金融部",,0E-20,"320023435076"
"2026012100000036","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2026-01-21,2027-01-16,6,120817.4,120817.4,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2027-01-16,"供应链金融部",,0E-20,"320023435076"
"PJ20250925000006","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"PJ20250925000011","2024032800000013","上海素窗贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310018427395"
"2024093000000068","2024092300000029","山东友圳商业管理有限公司","普通流动资金贷款","表内",2024-09-30,2027-09-30,6.5,7000000,7000000,"保证,质押","一般贷款",0,"1-正常","周翔","瑞e惠-洲际","六洲酒店管理（上海）有限公司","山东省临沂市河东区","山东省临沂市河东区","山东省临沂市河东区","山东省临沂市河东区","",2024-10-21,"供应链金融部",,0E-20,"320020522581"
"2025033100000017","2024122000000009","千寻位置网络有限公司","普通流动资金贷款","表内",2025-03-31,2028-03-31,4.5,30000000,30000000,"","一般贷款",0,"1-正常","陈磊","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-06-21,"市场营销三部",,0E-20,"310021058067"
"2025040800000029","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-04-09,2028-01-20,4.8,1360000,1360000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-06-21,"市场营销三部",,0E-20,"310021394443"
"2025111000000038","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-10,2026-11-05,6,124888,124888,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-05,"供应链金融部",,0E-20,"320023435076"
"PJ20251223000001","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"2025122300000041","2023092000000006","邯郸市泷柯贸易有限公司","反向保理","表内",2025-12-23,2026-12-17,6,41302.8,41302.8,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","河北省邯郸市复兴区","",2026-12-17,"供应链金融部",,0E-20,"320016890309"
"2025120400000034","2023121800000002","上海悦鲲环保科技有限公司","普通流动资金贷款","表内",2025-12-04,2026-06-25,3.5,10000000,10000000,"","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-12-21,"公司业务四部",,0E-20,"310017906685"
"2025121600000054","2024050800000056","上海方茂贸易中心","普通流动资金贷款","表内",2025-12-16,2026-12-05,6,1800000,1800000,"","一般贷款",8,"2-关注","叶峰睿","房抵贷","","","","上海市松江区","上海市松江区","",2025-12-21,"普惠业务一部",,0E-20,"310019892819"
"2025121000000045","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-10,2026-12-05,6,127845.68,127845.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-05,"供应链金融部",,0E-20,"320023435076"
"2025112600000046","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-26,2026-11-21,6,113872.71,113872.71,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-21,"供应链金融部",,0E-20,"320023435076"
"156221113497078731917072","2024110500000134","上海逸鸿汇远物流有限公司","普通流动资金贷款","表内",2025-01-16,2026-01-16,5.5,400000,150000,"质押","一般贷款",44,"2-关注","周翔","脱核-顺丰","顺丰控股股份有限公司","上海市奉贤区","上海市","上海市奉贤区","上海市奉贤区","",2025-01-20,"供应链金融部",,250000.000000000000,"310020766478"
"2025031300000001","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-03-13,2028-01-20,4.8,920000,920000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-03-21,"市场营销三部",,0E-20,"310021394443"
"2025031400000016","2025022800000004","上海宿适佳酒店管理有限公司","普通流动资金贷款","表内",2025-03-14,2028-03-14,6.5,5000000,4900000,"保证,质押","一般贷款",0,"1-正常","胡全兴","瑞e惠-吉泰","吉泰酒店集团有限公司","上海市静安区","上海市静安区","上海市静安区","上海市静安区","",2025-03-21,"供应链金融部",,100000.000000000000,"310021922279"
"2025110600000036","2025043000000007","上海舯桐贸易有限公司","反向保理","表内",2025-11-06,2026-05-05,6.5,10000000,10000000,"","贸易融资",0,"1-正常","陈磊","线上供应链-瑞e保","上海卓钢链电子商务有限公司","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",2026-05-05,"市场营销三部",,0E-20,"310022511633"
